longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,income_cat,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,median_house_value
-118.41,34.3,28.0,3187.0,569.0,2205.0,559.0,5.1668,4.0,0,0,0,0,187400.0
-118.06,34.16,46.0,1467.0,298.0,816.0,267.0,3.6705,3.0,1,0,0,0,286500.0
-116.43,33.75,24.0,2596.0,438.0,473.0,237.0,3.7727,3.0,1,0,0,0,500001.0
-121.78,38.01,19.0,2688.0,469.0,1216.0,422.0,4.4491,3.0,1,0,0,0,133900.0
-118.53,34.22,29.0,4101.0,849.0,2630.0,867.0,4.6607,4.0,0,0,0,0,199800.0
-114.63,32.76,15.0,1448.0,378.0,949.0,300.0,0.8585,1.0,1,0,0,0,45000.0
-122.02,37.3,26.0,1983.0,301.0,924.0,297.0,6.7123,5.0,0,0,0,0,354600.0
-118.42,33.99,35.0,1724.0,419.0,1079.0,394.0,4.5521,4.0,0,0,0,0,263800.0
-118.01,34.12,32.0,1937.0,332.0,922.0,340.0,3.94,3.0,1,0,0,0,278400.0
-118.19,33.8,38.0,2010.0,595.0,1535.0,525.0,1.9848,2.0,0,0,0,1,160400.0
-117.97,33.92,32.0,2620.0,398.0,1296.0,429.0,5.7796,4.0,0,0,0,0,241300.0
-120.84,38.63,12.0,1313.0,231.0,731.0,232.0,5.7373,4.0,1,0,0,0,208300.0
-121.9,37.27,28.0,4538.0,685.0,1996.0,667.0,5.4609,4.0,0,0,0,0,263600.0
-116.92,32.85,23.0,1378.0,269.0,767.0,266.0,4.0625,3.0,0,0,0,0,145000.0
-123.04,38.49,30.0,3977.0,930.0,1387.0,582.0,2.6161,2.0,0,0,0,1,132500.0
-118.18,34.11,33.0,1523.0,391.0,753.0,298.0,2.6591,2.0,0,0,0,0,183800.0
-119.85,36.75,24.0,1143.0,245.0,608.0,240.0,2.8194,2.0,1,0,0,0,81100.0
-118.43,34.23,35.0,1225.0,228.0,720.0,231.0,3.4013,3.0,0,0,0,0,176500.0
-118.27,34.16,47.0,1453.0,356.0,787.0,345.0,3.0114,3.0,0,0,0,0,255500.0
-118.13,33.88,32.0,1788.0,459.0,1131.0,461.0,3.5278,3.0,0,0,0,0,166100.0
-121.31,38.71,18.0,3998.0,744.0,2071.0,660.0,4.3836,3.0,1,0,0,0,102000.0
-117.31,34.14,44.0,1487.0,273.0,972.0,281.0,3.2292,3.0,1,0,0,0,86100.0
-122.4,40.51,20.0,1750.0,352.0,834.0,340.0,2.485,2.0,1,0,0,0,100600.0
-122.45,37.77,52.0,2191.0,627.0,1100.0,585.0,3.0409,3.0,0,0,1,0,500000.0
-118.2,33.81,47.0,2347.0,437.0,1219.0,420.0,5.3096,4.0,0,0,0,1,209900.0
-121.28,37.95,49.0,1200.0,364.0,1448.0,318.0,1.1094,1.0,1,0,0,0,52500.0
-118.34,34.2,41.0,2860.0,682.0,1516.0,621.0,3.0431,3.0,0,0,0,0,262900.0
-119.82,36.84,7.0,2289.0,342.0,1077.0,354.0,5.4868,4.0,1,0,0,0,158800.0
-117.86,34.13,40.0,1304.0,280.0,607.0,256.0,2.588,2.0,1,0,0,0,209500.0
-118.31,34.1,33.0,766.0,347.0,918.0,305.0,1.705,2.0,0,0,0,0,350000.0
-118.46,34.26,36.0,1394.0,254.0,761.0,262.0,4.9485,4.0,0,0,0,0,217100.0
-120.55,37.32,21.0,1410.0,229.0,590.0,205.0,3.3194,3.0,1,0,0,0,141400.0
-116.31,33.67,15.0,2214.0,410.0,1152.0,350.0,2.9187,2.0,1,0,0,0,93400.0
-122.27,37.86,52.0,2307.0,583.0,1127.0,548.0,1.8447,2.0,0,0,1,0,198200.0
-117.88,33.75,34.0,3004.0,673.0,5477.0,640.0,2.8342,2.0,0,0,0,0,187200.0
-122.39,37.74,45.0,1462.0,308.0,924.0,302.0,2.1767,2.0,0,0,1,0,185300.0
-118.04,34.13,35.0,249.0,31.0,268.0,29.0,15.0001,5.0,1,0,0,0,500001.0
-119.04,34.34,35.0,462.0,90.0,334.0,96.0,5.3582,4.0,0,0,0,0,281300.0
-118.24,33.91,36.0,1446.0,316.0,1286.0,314.0,2.7083,2.0,0,0,0,0,103600.0
-122.59,38.12,25.0,7784.0,1145.0,3445.0,1166.0,6.0132,5.0,0,0,0,0,287900.0
-118.29,34.17,12.0,2238.0,682.0,1882.0,611.0,2.9,2.0,0,0,0,0,208300.0
-122.33,37.98,3.0,2850.0,544.0,1024.0,515.0,6.0115,5.0,0,0,1,0,175000.0
-122.97,38.5,44.0,3234.0,746.0,1112.0,470.0,1.9265,2.0,0,0,0,0,132700.0
-117.9,34.07,35.0,1646.0,294.0,1056.0,280.0,3.055,3.0,0,0,0,0,172000.0
-117.8,33.83,17.0,2971.0,350.0,1180.0,346.0,11.1228,5.0,0,0,0,0,500001.0
-115.49,32.69,17.0,1960.0,389.0,1691.0,356.0,1.899,2.0,1,0,0,0,64000.0
-122.28,37.88,52.0,1909.0,416.0,811.0,406.0,3.006,3.0,0,0,1,0,227900.0
-119.32,36.21,25.0,2360.0,460.0,1424.0,436.0,2.3152,2.0,1,0,0,0,63100.0
-117.12,32.7,36.0,1011.0,253.0,763.0,226.0,1.8187,2.0,0,0,0,1,84100.0
-122.26,38.33,34.0,2048.0,316.0,780.0,267.0,5.815,4.0,0,0,1,0,339200.0
-120.16,36.96,18.0,508.0,104.0,393.0,114.0,3.0,2.0,1,0,0,0,156300.0
-117.25,32.73,38.0,1840.0,291.0,633.0,283.0,4.9125,4.0,0,0,0,1,383600.0
-117.55,33.87,18.0,8136.0,1584.0,4976.0,1516.0,3.9414,3.0,1,0,0,0,137100.0
-119.66,36.32,24.0,2652.0,568.0,1532.0,445.0,2.3256,2.0,1,0,0,0,56800.0
-121.27,37.98,43.0,2608.0,516.0,1322.0,528.0,2.5714,2.0,1,0,0,0,70000.0
-121.42,38.22,35.0,1507.0,313.0,868.0,283.0,2.0284,2.0,1,0,0,0,96300.0
-121.31,37.96,52.0,1829.0,301.0,694.0,319.0,3.3466,3.0,1,0,0,0,92600.0
-118.05,33.78,25.0,2356.0,330.0,937.0,326.0,6.6264,5.0,0,0,0,0,359100.0
-118.09,33.9,36.0,1215.0,279.0,862.0,285.0,3.7604,3.0,0,0,0,0,158700.0
-118.4,33.86,41.0,2237.0,597.0,938.0,523.0,4.7105,4.0,0,0,0,0,500001.0
-121.0,35.94,16.0,3077.0,628.0,1479.0,536.0,3.3724,3.0,0,0,0,0,114600.0
-117.77,33.88,8.0,4874.0,627.0,2070.0,619.0,8.1117,5.0,0,0,0,0,410200.0
-121.95,37.32,20.0,1145.0,198.0,431.0,173.0,3.1103,3.0,0,0,0,0,281900.0
-122.34,40.58,7.0,4843.0,992.0,2223.0,932.0,3.0549,3.0,1,0,0,0,101700.0
-122.24,37.8,49.0,2838.0,749.0,1487.0,677.0,2.5238,2.0,0,0,1,0,169300.0
-118.15,33.78,13.0,3056.0,861.0,1600.0,824.0,3.3003,3.0,0,0,0,1,207800.0
-122.53,37.9,44.0,2846.0,551.0,1232.0,537.0,3.8839,3.0,0,0,1,0,327200.0
-118.31,33.8,31.0,4464.0,991.0,2420.0,947.0,4.0425,3.0,0,0,0,0,277900.0
-116.76,34.29,14.0,3959.0,849.0,1064.0,376.0,2.8214,2.0,1,0,0,0,111400.0
-122.21,37.76,52.0,1420.0,314.0,1085.0,300.0,1.7546,2.0,0,0,1,0,80600.0
-117.77,33.7,3.0,3636.0,749.0,1486.0,696.0,5.5464,4.0,0,0,0,0,207500.0
-122.03,37.91,29.0,5438.0,871.0,2310.0,890.0,5.0362,4.0,0,0,1,0,275300.0
-121.93,37.33,44.0,2142.0,358.0,846.0,375.0,5.4273,4.0,0,0,0,0,421000.0
-122.23,40.2,17.0,762.0,138.0,322.0,139.0,4.2917,3.0,1,0,0,0,128800.0
-121.93,36.63,28.0,3983.0,852.0,1582.0,778.0,3.5147,3.0,0,0,0,1,313900.0
-118.91,35.37,32.0,4121.0,755.0,2590.0,721.0,3.3462,3.0,1,0,0,0,67600.0
-120.73,37.38,37.0,653.0,176.0,827.0,176.0,1.9236,2.0,1,0,0,0,64400.0
-118.34,33.93,36.0,1528.0,486.0,1824.0,470.0,2.2679,2.0,0,0,0,0,153900.0
-121.35,38.66,8.0,3322.0,805.0,1694.0,774.0,2.7011,2.0,1,0,0,0,130700.0
-118.38,34.17,33.0,1588.0,454.0,739.0,392.0,2.8208,2.0,0,0,0,0,238500.0
-122.15,37.46,42.0,1995.0,412.0,794.0,374.0,5.6234,4.0,0,0,1,0,379600.0
-117.82,33.75,24.0,893.0,209.0,342.0,197.0,2.8261,2.0,0,0,0,0,146500.0
-118.19,33.85,45.0,1167.0,302.0,773.0,287.0,3.2798,3.0,0,0,0,1,150300.0
-117.71,33.61,25.0,3004.0,718.0,891.0,626.0,2.395,2.0,0,0,0,0,80300.0
-121.17,38.71,15.0,3084.0,557.0,1040.0,562.0,2.5183,2.0,1,0,0,0,293300.0
-122.08,37.9,29.0,4133.0,770.0,1691.0,744.0,5.1097,4.0,0,0,1,0,288000.0
-121.87,38.0,17.0,2713.0,442.0,1475.0,415.0,4.8542,4.0,1,0,0,0,144100.0
-117.62,34.07,15.0,4061.0,811.0,2884.0,734.0,3.3936,3.0,1,0,0,0,127000.0
-122.12,37.71,38.0,1164.0,284.0,632.0,289.0,3.0345,3.0,0,0,1,0,152100.0
-121.22,39.11,14.0,1405.0,269.0,660.0,228.0,3.0804,3.0,1,0,0,0,156800.0
-117.04,34.0,25.0,3750.0,781.0,1594.0,785.0,2.4167,2.0,1,0,0,0,104900.0
-118.45,34.1,31.0,6675.0,842.0,2092.0,796.0,11.8442,5.0,0,0,0,0,500001.0
-117.07,32.58,25.0,1607.0,280.0,899.0,260.0,3.8194,3.0,0,0,0,1,134400.0
-122.21,37.42,28.0,564.0,72.0,191.0,79.0,11.9666,5.0,0,0,0,1,500001.0
-117.82,33.72,24.0,3260.0,458.0,1383.0,442.0,6.5987,5.0,0,0,0,0,272800.0
-117.26,34.53,10.0,3103.0,520.0,1283.0,464.0,3.071,3.0,1,0,0,0,151600.0
-118.31,33.81,23.0,3942.0,748.0,1679.0,711.0,4.1169,3.0,0,0,0,0,362600.0
-118.25,33.87,18.0,6812.0,1263.0,3704.0,1216.0,4.25,3.0,0,0,0,0,169200.0
-117.18,32.79,30.0,5201.0,1104.0,2961.0,1064.0,3.2661,3.0,0,0,0,1,140400.0
-119.27,35.88,32.0,1393.0,343.0,1282.0,336.0,1.5069,2.0,1,0,0,0,43700.0
-122.0,38.35,34.0,432.0,65.0,208.0,71.0,5.5435,4.0,1,0,0,0,136000.0
-118.75,34.27,20.0,3495.0,449.0,1629.0,428.0,5.8096,4.0,0,0,0,0,264400.0
-117.04,32.76,37.0,2979.0,557.0,1285.0,564.0,3.7368,3.0,0,0,0,1,152200.0
-118.32,34.1,30.0,2193.0,965.0,2197.0,836.0,1.8277,2.0,0,0,0,0,137500.0
-118.11,34.06,32.0,1273.0,344.0,1148.0,368.0,2.1061,2.0,0,0,0,0,214700.0
-118.78,34.27,20.0,2743.0,685.0,1798.0,613.0,3.6761,3.0,0,0,0,0,170900.0
-121.81,37.26,14.0,3379.0,683.0,1465.0,620.0,4.0547,3.0,0,0,0,0,236200.0
-122.5,37.74,40.0,2310.0,445.0,1266.0,490.0,3.7969,3.0,0,0,0,1,297800.0
-119.94,37.04,14.0,1636.0,253.0,766.0,225.0,3.125,3.0,1,0,0,0,88500.0
-117.1,32.58,27.0,2616.0,591.0,1889.0,577.0,2.3824,2.0,0,0,0,1,127600.0
-121.37,38.69,35.0,1093.0,192.0,590.0,190.0,2.7009,2.0,1,0,0,0,80200.0
-122.42,37.75,52.0,2164.0,533.0,1122.0,469.0,3.2632,3.0,0,0,1,0,306000.0
-118.29,34.11,48.0,1448.0,295.0,681.0,287.0,3.2333,3.0,0,0,0,0,436400.0
-117.78,33.69,16.0,4702.0,806.0,2529.0,814.0,5.1299,4.0,0,0,0,0,238900.0
-117.83,33.88,18.0,2112.0,340.0,1048.0,315.0,6.9308,5.0,0,0,0,0,231700.0
-118.19,34.05,47.0,1273.0,264.0,1193.0,260.0,2.4375,2.0,0,0,0,0,122900.0
-118.11,33.82,37.0,1756.0,345.0,836.0,335.0,4.375,3.0,0,0,0,0,218200.0
-122.28,37.9,52.0,2003.0,250.0,658.0,244.0,10.0825,5.0,0,0,1,0,397000.0
-122.83,38.39,19.0,1765.0,394.0,868.0,388.0,2.462,2.0,0,0,0,0,260300.0
-122.54,37.95,38.0,2310.0,400.0,971.0,386.0,5.697,4.0,0,0,1,0,435700.0
-118.35,33.95,45.0,1076.0,213.0,781.0,238.0,3.95,3.0,0,0,0,0,164000.0
-122.03,37.0,30.0,2077.0,342.0,816.0,328.0,5.2078,4.0,0,0,0,1,440500.0
-122.18,39.7,23.0,1658.0,307.0,836.0,297.0,3.35,3.0,1,0,0,0,85400.0
-117.2,34.48,7.0,4998.0,953.0,2764.0,891.0,3.205,3.0,1,0,0,0,101900.0
-117.96,34.48,32.0,1896.0,342.0,806.0,299.0,4.5769,4.0,1,0,0,0,159400.0
-117.89,33.92,17.0,2936.0,555.0,1381.0,535.0,5.4617,4.0,0,0,0,0,190300.0
-119.65,36.51,30.0,1671.0,319.0,966.0,282.0,3.1333,3.0,1,0,0,0,100000.0
-118.16,34.02,34.0,1474.0,511.0,1962.0,501.0,1.8715,2.0,0,0,0,0,139600.0
-118.49,34.14,28.0,3539.0,441.0,1190.0,421.0,10.6796,5.0,0,0,0,0,500001.0
-122.04,37.12,30.0,1427.0,311.0,686.0,251.0,4.0781,3.0,0,0,0,1,154500.0
-118.21,34.12,35.0,1937.0,439.0,1523.0,412.0,3.5638,3.0,0,0,0,0,170500.0
-117.57,33.88,39.0,679.0,164.0,769.0,179.0,2.3036,2.0,1,0,0,0,110600.0
-121.86,36.6,33.0,1409.0,307.0,633.0,290.0,3.5568,3.0,0,0,0,0,191200.0
-117.9,34.06,35.0,1313.0,194.0,599.0,209.0,7.5,5.0,0,0,0,0,287200.0
-116.99,32.7,15.0,3660.0,622.0,2629.0,612.0,4.0444,3.0,0,0,0,1,150100.0
-117.82,33.89,24.0,2168.0,421.0,1050.0,397.0,4.6172,4.0,0,0,0,0,238300.0
-118.24,34.12,34.0,80.0,26.0,125.0,35.0,0.8907,1.0,0,0,0,0,154200.0
-121.94,37.31,30.0,1680.0,312.0,858.0,310.0,4.0474,3.0,0,0,0,0,280500.0
-118.1,33.9,37.0,1061.0,202.0,768.0,206.0,4.75,4.0,0,0,0,0,161900.0
-122.63,38.5,19.0,2107.0,332.0,874.0,341.0,5.7819,4.0,0,0,0,0,265600.0
-117.1,32.58,33.0,393.0,76.0,330.0,80.0,4.1029,3.0,0,0,0,1,122700.0
-122.04,37.57,12.0,5719.0,1064.0,3436.0,1057.0,5.2879,4.0,0,0,1,0,231200.0
-122.49,37.75,43.0,2044.0,393.0,979.0,378.0,3.9205,3.0,0,0,0,1,319100.0
-117.93,33.78,36.0,2169.0,359.0,1018.0,370.0,4.3906,3.0,0,0,0,0,231300.0
-121.89,37.46,5.0,1519.0,186.0,705.0,186.0,10.3798,5.0,0,0,0,0,500001.0
-121.45,38.56,51.0,1250.0,235.0,452.0,232.0,2.625,2.0,1,0,0,0,121200.0
-118.51,34.27,34.0,3787.0,771.0,1966.0,738.0,4.055,3.0,0,0,0,0,222500.0
-121.72,37.7,17.0,1671.0,352.0,729.0,252.0,6.1023,5.0,1,0,0,0,450000.0
-118.28,33.96,34.0,2074.0,562.0,1913.0,514.0,1.6156,2.0,0,0,0,0,102100.0
-117.94,34.08,34.0,1970.0,476.0,1269.0,406.0,4.064,3.0,0,0,0,0,201200.0
-121.41,38.6,16.0,5407.0,1467.0,2523.0,1265.0,2.0471,2.0,1,0,0,0,104200.0
-118.37,34.12,34.0,2821.0,399.0,843.0,391.0,11.615,5.0,0,0,0,0,500001.0
-120.42,34.96,19.0,2298.0,511.0,1246.0,513.0,2.212,2.0,0,0,0,0,132000.0
-118.23,34.12,32.0,2094.0,491.0,1413.0,479.0,4.5089,4.0,0,0,0,0,221100.0
-118.4,34.7,10.0,4122.0,814.0,2164.0,710.0,4.2941,3.0,1,0,0,0,151600.0
-122.29,38.3,52.0,935.0,224.0,315.0,207.0,1.8287,2.0,0,0,1,0,146900.0
-117.13,32.91,16.0,3230.0,579.0,1825.0,576.0,4.2969,3.0,0,0,0,0,151200.0
-118.44,34.26,34.0,1102.0,212.0,949.0,212.0,4.0792,3.0,0,0,0,0,165100.0
-118.12,33.86,34.0,2116.0,427.0,972.0,396.0,4.8516,4.0,0,0,0,0,213600.0
-118.28,34.08,39.0,3162.0,896.0,1934.0,818.0,2.875,2.0,0,0,0,0,213500.0
-118.56,34.17,35.0,2987.0,391.0,1244.0,387.0,7.1322,5.0,0,0,0,0,500001.0
-122.17,37.87,38.0,1261.0,177.0,472.0,183.0,6.917000000000002,5.0,0,0,1,0,438000.0
-121.83,37.36,22.0,3936.0,860.0,3508.0,877.0,4.2312,3.0,0,0,0,0,183800.0
-122.41,37.8,52.0,2892.0,751.0,1785.0,733.0,3.5746,3.0,0,0,1,0,350000.0
-118.74,37.58,20.0,3301.0,779.0,1085.0,448.0,3.7315,3.0,1,0,0,0,159300.0
-117.01,32.71,20.0,3506.0,692.0,1977.0,668.0,2.9810000000000003,2.0,0,0,0,1,129100.0
-119.55,36.51,46.0,1889.0,390.0,971.0,403.0,2.2132,2.0,1,0,0,0,76600.0
-117.22,32.75,24.0,3914.0,985.0,2147.0,874.0,2.9735,2.0,0,0,0,1,225000.0
-118.45,34.2,18.0,2729.0,800.0,2099.0,742.0,2.5842,2.0,0,0,0,0,230800.0
-117.81,33.81,19.0,3154.0,390.0,1404.0,384.0,8.9257,5.0,0,0,0,0,431800.0
-118.32,33.96,47.0,1453.0,247.0,721.0,276.0,5.5176,4.0,0,0,0,0,191000.0
-122.19,37.73,45.0,1528.0,291.0,801.0,287.0,1.2625,1.0,0,0,1,0,84700.0
-118.18,33.78,20.0,1852.0,556.0,1712.0,556.0,1.4565,1.0,0,0,0,1,152500.0
-121.46,38.63,26.0,3185.0,658.0,2444.0,626.0,1.56,2.0,1,0,0,0,67600.0
-118.15,33.87,29.0,2690.0,659.0,1747.0,617.0,3.3713,3.0,0,0,0,0,198200.0
-118.23,34.2,48.0,1473.0,294.0,807.0,296.0,3.399,3.0,0,0,0,0,306300.0
-123.22,39.15,36.0,1166.0,216.0,504.0,203.0,3.5938,3.0,0,0,0,0,122100.0
-121.25,38.68,13.0,503.0,70.0,267.0,77.0,6.1943,5.0,1,0,0,0,276100.0
-117.09,34.07,24.0,6260.0,1271.0,3132.0,1189.0,2.5156,2.0,1,0,0,0,103000.0
-122.03,37.31,25.0,2131.0,410.0,1132.0,395.0,5.3508,4.0,0,0,0,0,409100.0
-118.2,34.03,52.0,774.0,209.0,813.0,203.0,2.3472,2.0,0,0,0,0,135200.0
-120.47,37.32,15.0,3952.0,984.0,2024.0,1026.0,2.5580000000000003,2.0,1,0,0,0,121600.0
-118.15,33.92,30.0,915.0,234.0,646.0,211.0,2.5208,2.0,0,0,0,0,182800.0
-121.87,37.29,18.0,1892.0,568.0,974.0,553.0,2.3715,2.0,0,0,0,0,228000.0
-121.31,38.03,18.0,4893.0,1008.0,3036.0,997.0,2.5212,2.0,1,0,0,0,110000.0
-117.11,34.43,14.0,3026.0,556.0,1349.0,485.0,2.8021,2.0,1,0,0,0,111200.0
-119.02,35.33,26.0,3691.0,826.0,2072.0,827.0,2.1553,2.0,1,0,0,0,84700.0
-122.04,37.34,25.0,1994.0,287.0,704.0,283.0,7.7799,5.0,0,0,0,0,447300.0
-121.31,38.26,22.0,1768.0,396.0,1005.0,420.0,1.8846,2.0,1,0,0,0,88300.0
-122.19,37.74,36.0,847.0,212.0,567.0,159.0,1.1765,1.0,0,0,1,0,87100.0
-121.91,37.33,28.0,454.0,147.0,366.0,140.0,2.9853,2.0,0,0,0,0,187500.0
-118.08,33.91,18.0,1573.0,396.0,1200.0,365.0,2.895,2.0,0,0,0,0,146900.0
-120.98,37.65,36.0,826.0,167.0,432.0,150.0,2.5,2.0,1,0,0,0,103100.0
-121.98,37.8,16.0,2498.0,330.0,1027.0,343.0,8.155,5.0,0,0,0,0,343700.0
-122.16,37.74,47.0,824.0,223.0,533.0,166.0,2.625,2.0,0,0,1,0,98200.0
-118.37,33.95,35.0,924.0,349.0,1376.0,358.0,2.2297,2.0,0,0,0,0,262500.0
-121.55,40.48,14.0,2413.0,524.0,805.0,329.0,2.7857,2.0,1,0,0,0,77400.0
-122.34,37.95,39.0,1986.0,427.0,1041.0,385.0,3.2333,3.0,0,0,1,0,135100.0
-117.02,33.71,6.0,8278.0,1579.0,3062.0,1446.0,3.0043,3.0,1,0,0,0,134700.0
-117.26,32.99,16.0,2127.0,512.0,1532.0,499.0,2.7348,2.0,0,0,0,1,231300.0
-117.96,34.05,36.0,1475.0,270.0,1149.0,284.0,3.0904,3.0,0,0,0,0,158600.0
-121.31,38.57,22.0,1229.0,253.0,733.0,250.0,2.5,2.0,1,0,0,0,101600.0
-121.97,38.35,17.0,5678.0,1116.0,3182.0,1135.0,3.7388,3.0,1,0,0,0,122000.0
-117.78,33.81,23.0,1986.0,278.0,826.0,260.0,7.7752,5.0,0,0,0,0,380000.0
-122.45,38.58,34.0,2517.0,483.0,1324.0,464.0,3.0938,3.0,1,0,0,0,189400.0
-120.11,34.62,16.0,2943.0,394.0,959.0,359.0,6.2094,5.0,0,0,0,1,440000.0
-119.01,35.32,23.0,4870.0,965.0,2717.0,928.0,2.596,2.0,1,0,0,0,70000.0
-124.19,40.78,37.0,1371.0,319.0,640.0,260.0,1.8242,2.0,0,0,0,1,70000.0
-118.41,34.01,44.0,2010.0,394.0,961.0,365.0,4.5982,4.0,0,0,0,0,333500.0
-117.12,32.75,13.0,2795.0,773.0,1869.0,690.0,2.1767,2.0,0,0,0,1,101800.0
-118.33,34.07,52.0,2248.0,255.0,813.0,265.0,15.0001,5.0,0,0,0,0,500001.0
-118.28,34.11,52.0,1803.0,437.0,787.0,388.0,4.5781,4.0,0,0,0,0,360500.0
-121.23,38.66,19.0,3243.0,546.0,1334.0,515.0,4.8088,4.0,1,0,0,0,169500.0
-118.12,34.02,36.0,1595.0,383.0,1105.0,359.0,2.4286,2.0,0,0,0,0,205600.0
-118.01,34.1,35.0,2120.0,412.0,1375.0,405.0,3.4609,3.0,1,0,0,0,166300.0
-121.36,38.56,20.0,1232.0,332.0,667.0,288.0,1.8288,2.0,1,0,0,0,32500.0
-121.74,37.3,12.0,1961.0,280.0,985.0,269.0,6.7159,5.0,0,0,0,0,362700.0
-118.26,33.78,27.0,1672.0,491.0,1723.0,462.0,2.0458,2.0,0,0,0,1,174500.0
-117.92,34.06,34.0,2819.0,609.0,1718.0,558.0,3.5547,3.0,0,0,0,0,197600.0
-118.38,34.3,39.0,1622.0,355.0,903.0,314.0,4.1125,3.0,0,0,0,0,183000.0
-118.45,34.18,22.0,2516.0,826.0,3350.0,713.0,2.0192,2.0,0,0,0,0,158300.0
-121.92,38.03,16.0,2176.0,464.0,1410.0,434.0,3.5436,3.0,1,0,0,0,100200.0
-124.09,40.87,44.0,692.0,206.0,398.0,211.0,1.1576,1.0,0,0,0,1,87500.0
-118.47,34.01,43.0,1160.0,304.0,393.0,250.0,2.9167,2.0,0,0,0,0,461100.0
-117.22,32.83,31.0,3958.0,727.0,1924.0,728.0,5.4605,4.0,0,0,0,1,190200.0
-121.21,38.66,15.0,6940.0,1019.0,2829.0,990.0,5.4889,4.0,1,0,0,0,232300.0
-122.45,37.71,45.0,2253.0,431.0,1382.0,392.0,4.2562,3.0,0,0,0,1,221600.0
-117.26,32.98,12.0,3900.0,977.0,1690.0,892.0,4.125,3.0,0,0,0,1,226900.0
-118.46,34.25,33.0,2202.0,433.0,1135.0,407.0,4.2143,3.0,0,0,0,0,224200.0
-118.32,33.98,49.0,1993.0,446.0,1052.0,394.0,2.2138,2.0,0,0,0,0,119800.0
-121.5,38.49,29.0,3606.0,690.0,2317.0,696.0,2.7368,2.0,1,0,0,0,78200.0
-118.21,33.95,43.0,1500.0,419.0,1726.0,440.0,1.8641,2.0,0,0,0,0,165100.0
-119.85,36.84,12.0,2272.0,304.0,840.0,305.0,8.9669,5.0,1,0,0,0,213900.0
-119.71,36.81,19.0,2282.0,550.0,1034.0,500.0,1.6618,2.0,1,0,0,0,69700.0
-118.29,34.0,44.0,1753.0,387.0,1165.0,380.0,2.1354,2.0,0,0,0,0,105800.0
-121.29,37.96,52.0,287.0,119.0,154.0,85.0,0.8738,1.0,1,0,0,0,75000.0
-120.25,37.04,21.0,1724.0,317.0,1006.0,290.0,3.2868,3.0,1,0,0,0,91700.0
-117.97,33.91,19.0,8096.0,1318.0,3853.0,1313.0,6.0076,5.0,0,0,0,0,269500.0
-119.7,36.82,25.0,2379.0,540.0,1482.0,484.0,2.3173,2.0,1,0,0,0,68200.0
-117.28,33.19,5.0,2697.0,639.0,1633.0,580.0,3.4456,3.0,0,0,0,1,165800.0
-118.59,34.47,5.0,538.0,98.0,8733.0,105.0,4.2391,3.0,1,0,0,0,154600.0
-118.39,33.88,34.0,1973.0,367.0,843.0,345.0,6.077000000000001,5.0,0,0,0,0,472700.0
-122.04,37.3,25.0,2366.0,417.0,1076.0,398.0,6.9238,5.0,0,0,0,0,345900.0
-117.81,33.8,25.0,2765.0,475.0,1666.0,474.0,6.0531,5.0,0,0,0,0,230700.0
-118.3,34.07,28.0,5221.0,2530.0,5840.0,2374.0,1.8829,2.0,0,0,0,0,300000.0
-116.92,32.76,7.0,1659.0,237.0,862.0,242.0,5.2741,4.0,0,0,0,0,249400.0
-122.46,37.77,52.0,1824.0,388.0,799.0,363.0,3.75,3.0,0,0,1,0,435700.0
-121.36,38.0,17.0,4535.0,762.0,1562.0,743.0,5.3224,4.0,1,0,0,0,225800.0
-118.2,34.02,26.0,36.0,9.0,35.0,9.0,1.625,2.0,0,0,0,0,175000.0
-118.16,34.16,44.0,1284.0,278.0,925.0,261.0,1.7321,2.0,0,0,0,0,178400.0
-122.1,37.4,19.0,1085.0,288.0,1009.0,305.0,3.9091,3.0,0,0,1,0,276000.0
-120.42,37.98,18.0,3059.0,609.0,1335.0,581.0,2.5129,2.0,1,0,0,0,115900.0
-119.51,37.32,14.0,362.0,78.0,88.0,39.0,3.5893,3.0,1,0,0,0,214300.0
-120.77,40.65,11.0,2635.0,667.0,280.0,132.0,1.7214,2.0,1,0,0,0,118300.0
-118.36,34.1,52.0,1096.0,247.0,423.0,230.0,3.0179,3.0,0,0,0,0,500001.0
-117.28,33.2,20.0,4835.0,854.0,2983.0,834.0,4.3428,3.0,0,0,0,1,152100.0
-121.85,36.6,41.0,3138.0,717.0,1890.0,642.0,2.4864,2.0,0,0,0,0,140400.0
-117.24,33.36,11.0,2786.0,480.0,1250.0,450.0,4.5,3.0,0,0,0,0,222600.0
-122.2,37.43,40.0,2223.0,412.0,1050.0,417.0,5.2421,4.0,0,0,0,1,444500.0
-122.37,37.59,52.0,2272.0,403.0,963.0,376.0,5.7245,4.0,0,0,0,1,500000.0
-121.29,38.1,14.0,1551.0,297.0,785.0,281.0,3.775,3.0,1,0,0,0,163300.0
-117.24,32.79,18.0,1741.0,602.0,508.0,283.0,3.2625,3.0,0,0,0,1,193800.0
-120.44,36.84,29.0,1563.0,293.0,883.0,288.0,2.8182,2.0,1,0,0,0,90500.0
-122.28,37.84,52.0,2153.0,481.0,1168.0,441.0,1.9615,2.0,0,0,1,0,115200.0
